C:\Users\Ajitkumar\Anaconda2\envs\spam27\python.exe C:/Users/Ajitkumar/Desktop/DK/malware/project/spam_review_tf/training.py
Vocabulary and the word2vec loaded
Vocabulary size is  9687
Word2Vec model shape is  (9687, 300)
train data shape  (1280, 160)
train labels shape  (1280, 2)
validation data shape  (160, 160)
validation labels shape  (160, 2)
2018-04-22 21:41:15.412995: W c:\l\tensorflow_1501918863922\work\tensorflow-1.2.1\tensorflow\core\platform\cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE instructions, but these are available on your machine and could speed up CPU computations.
2018-04-22 21:41:15.414068: W c:\l\tensorflow_1501918863922\work\tensorflow-1.2.1\tensorflow\core\platform\cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE2 instructions, but these are available on your machine and could speed up CPU computations.
2018-04-22 21:41:15.415116: W c:\l\tensorflow_1501918863922\work\tensorflow-1.2.1\tensorflow\core\platform\cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE3 instructions, but these are available on your machine and could speed up CPU computations.
2018-04-22 21:41:15.416172: W c:\l\tensorflow_1501918863922\work\tensorflow-1.2.1\tensorflow\core\platform\cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2018-04-22 21:41:15.417219: W c:\l\tensorflow_1501918863922\work\tensorflow-1.2.1\tensorflow\core\platform\cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2018-04-22 21:41:15.419608: W c:\l\tensorflow_1501918863922\work\tensorflow-1.2.1\tensorflow\core\platform\cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2018-04-22 21:41:15.421008: W c:\l\tensorflow_1501918863922\work\tensorflow-1.2.1\tensorflow\core\platform\cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2018-04-22 21:41:15.422435: W c:\l\tensorflow_1501918863922\work\tensorflow-1.2.1\tensorflow\core\platform\cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
Writing to C:\Users\Ajitkumar\Desktop\DK\malware\project\spam_review_tf\runs\1524447709

train data shape  (1280, 160)
train labels shape  (1280, 2)
validation data shape  (160, 160)
validation labels shape  (160, 2)
2018-04-22T21:43:27.947580: step 188, loss 0.848983, acc 0.625
2018-04-22T21:43:28.489974: step 189, loss 0.68218, acc 0.65625
2018-04-22T21:43:29.007338: step 190, loss 0.696982, acc 0.640625
2018-04-22T21:43:29.513706: step 191, loss 0.790084, acc 0.609375
2018-04-22T21:43:30.019063: step 192, loss 0.915748, acc 0.5
2018-04-22T21:43:30.532938: step 193, loss 0.725409, acc 0.640625
2018-04-22T21:43:31.038298: step 194, loss 0.641978, acc 0.671875
2018-04-22T21:43:31.542163: step 195, loss 0.755521, acc 0.546875
2018-04-22T21:43:32.049521: step 196, loss 0.660918, acc 0.609375
2018-04-22T21:43:32.561891: step 197, loss 0.740422, acc 0.625
2018-04-22T21:43:33.079259: step 198, loss 0.616905, acc 0.6875
2018-04-22T21:43:33.659679: step 199, loss 1.00178, acc 0.484375
2018-04-22T21:43:34.168038: step 200, loss 0.777793, acc 0.625

Evaluation:
2018-04-22T21:43:34.559828: step 200, loss 0.67667, acc 0.58125

Saved model checkpoint to C:\Users\Ajitkumar\Desktop\DK\malware\project\spam_review_tf\runs\1524447709\checkpoints\model-200

2018-04-22T21:43:36.261783: step 201, loss 0.687403, acc 0.625
2018-04-22T21:43:36.758155: step 202, loss 0.537767, acc 0.65625
2018-04-22T21:43:37.253505: step 203, loss 0.868399, acc 0.546875
2018-04-22T21:43:37.750372: step 204, loss 0.820559, acc 0.515625
2018-04-22T21:43:38.261734: step 205, loss 0.762993, acc 0.578125
2018-04-22T21:43:38.800637: step 206, loss 0.733534, acc 0.59375
2018-04-22T21:43:39.302992: step 207, loss 0.757591, acc 0.515625
2018-04-22T21:43:39.816868: step 208, loss 0.616771, acc 0.6875
2018-04-22T21:43:40.319220: step 209, loss 0.693751, acc 0.625
2018-04-22T21:43:40.821587: step 210, loss 0.687184, acc 0.53125
2018-04-22T21:43:41.346957: step 211, loss 0.814788, acc 0.46875
2018-04-22T21:43:41.846320: step 212, loss 0.666746, acc 0.65625
2018-04-22T21:43:42.358681: step 213, loss 0.630196, acc 0.625
2018-04-22T21:43:42.877065: step 214, loss 0.799162, acc 0.578125
2018-04-22T21:43:43.381419: step 215, loss 0.731354, acc 0.609375
2018-04-22T21:43:43.885787: step 216, loss 0.621312, acc 0.71875
2018-04-22T21:43:44.384138: step 217, loss 0.772256, acc 0.5625
2018-04-22T21:43:44.893514: step 218, loss 0.647802, acc 0.625
2018-04-22T21:43:45.404874: step 219, loss 0.700205, acc 0.578125
2018-04-22T21:43:45.917751: step 220, loss 0.796716, acc 0.609375
2018-04-22T21:43:46.425110: step 221, loss 0.751343, acc 0.515625
2018-04-22T21:43:46.939991: step 222, loss 0.599417, acc 0.703125
2018-04-22T21:43:47.442345: step 223, loss 0.71107, acc 0.578125
2018-04-22T21:43:47.974233: step 224, loss 0.635103, acc 0.671875
2018-04-22T21:43:48.482590: step 225, loss 0.726422, acc 0.5625
2018-04-22T21:43:48.987957: step 226, loss 0.703868, acc 0.65625
2018-04-22T21:43:49.509328: step 227, loss 0.803469, acc 0.484375
2018-04-22T21:43:50.024198: step 228, loss 0.611019, acc 0.671875
2018-04-22T21:43:50.531553: step 229, loss 0.672133, acc 0.65625
2018-04-22T21:43:51.068442: step 230, loss 0.820097, acc 0.515625
2018-04-22T21:43:51.658918: step 231, loss 0.689302, acc 0.59375
2018-04-22T21:43:52.171290: step 232, loss 0.614045, acc 0.734375
2018-04-22T21:43:52.684654: step 233, loss 0.624844, acc 0.65625
2018-04-22T21:43:53.200529: step 234, loss 0.698358, acc 0.640625
2018-04-22T21:43:53.703887: step 235, loss 0.541158, acc 0.71875
2018-04-22T21:43:54.209256: step 236, loss 0.641633, acc 0.640625
2018-04-22T21:43:54.725620: step 237, loss 0.633952, acc 0.6875
2018-04-22T21:43:55.229988: step 238, loss 0.807091, acc 0.5625
2018-04-22T21:43:55.751859: step 239, loss 0.643231, acc 0.625
2018-04-22T21:43:56.263221: step 240, loss 0.672525, acc 0.59375
2018-04-22T21:43:56.770085: step 241, loss 0.698142, acc 0.65625
2018-04-22T21:43:57.272942: step 242, loss 0.684181, acc 0.625
2018-04-22T21:43:57.813331: step 243, loss 0.563997, acc 0.703125
2018-04-22T21:43:58.311684: step 244, loss 0.661127, acc 0.671875
2018-04-22T21:43:58.831561: step 245, loss 0.577355, acc 0.765625
2018-04-22T21:43:59.348928: step 246, loss 0.591907, acc 0.671875
2018-04-22T21:43:59.869800: step 247, loss 0.553025, acc 0.71875
2018-04-22T21:44:00.374156: step 248, loss 0.485997, acc 0.71875
2018-04-22T21:44:00.896035: step 249, loss 0.507474, acc 0.765625
2018-04-22T21:44:01.400393: step 250, loss 0.645366, acc 0.671875
2018-04-22T21:44:01.922777: step 251, loss 0.531123, acc 0.703125
2018-04-22T21:44:02.438143: step 252, loss 0.760357, acc 0.5
2018-04-22T21:44:02.947010: step 253, loss 0.601625, acc 0.71875
2018-04-22T21:44:03.457370: step 254, loss 0.623233, acc 0.6875
2018-04-22T21:44:03.965735: step 255, loss 0.55793, acc 0.734375
2018-04-22T21:44:04.484105: step 256, loss 0.567841, acc 0.734375
2018-04-22T21:44:04.995970: step 257, loss 0.66254, acc 0.65625
2018-04-22T21:44:05.508331: step 258, loss 0.749176, acc 0.59375
2018-04-22T21:44:06.023708: step 259, loss 0.539923, acc 0.703125
2018-04-22T21:44:06.531068: step 260, loss 0.712329, acc 0.625
2018-04-22T21:44:07.037435: step 261, loss 0.570794, acc 0.640625
2018-04-22T21:44:07.551799: step 262, loss 0.600345, acc 0.625
2018-04-22T21:44:08.052667: step 263, loss 0.494951, acc 0.78125
2018-04-22T21:44:08.554022: step 264, loss 0.633558, acc 0.703125
2018-04-22T21:44:09.091914: step 265, loss 0.501178, acc 0.75
2018-04-22T21:44:09.595270: step 266, loss 0.701666, acc 0.671875
2018-04-22T21:44:10.103644: step 267, loss 0.596795, acc 0.671875
2018-04-22T21:44:10.609000: step 268, loss 0.51076, acc 0.71875
2018-04-22T21:44:11.138387: step 269, loss 0.645328, acc 0.671875
2018-04-22T21:44:11.665759: step 270, loss 0.450995, acc 0.828125
2018-04-22T21:44:12.176133: step 271, loss 0.544052, acc 0.765625
2018-04-22T21:44:12.683492: step 272, loss 0.572285, acc 0.765625
2018-04-22T21:44:13.190366: step 273, loss 0.524332, acc 0.75
2018-04-22T21:44:13.699725: step 274, loss 0.515024, acc 0.765625
2018-04-22T21:44:14.221602: step 275, loss 0.495878, acc 0.71875
2018-04-22T21:44:14.739969: step 276, loss 0.690078, acc 0.671875
2018-04-22T21:44:15.275358: step 277, loss 0.523798, acc 0.71875
2018-04-22T21:44:15.794724: step 278, loss 0.518901, acc 0.78125
2018-04-22T21:44:16.301101: step 279, loss 0.523752, acc 0.796875
2018-04-22T21:44:16.818468: step 280, loss 0.629146, acc 0.625
2018-04-22T21:44:17.324836: step 281, loss 0.590002, acc 0.703125
2018-04-22T21:44:17.834196: step 282, loss 0.55788, acc 0.703125
2018-04-22T21:44:18.370090: step 283, loss 0.661084, acc 0.703125
2018-04-22T21:44:18.875447: step 284, loss 0.464631, acc 0.703125
2018-04-22T21:44:19.379312: step 285, loss 0.411977, acc 0.8125
2018-04-22T21:44:19.882669: step 286, loss 0.516046, acc 0.796875
2018-04-22T21:44:20.399041: step 287, loss 0.4493, acc 0.78125
2018-04-22T21:44:20.904396: step 288, loss 0.466095, acc 0.75
2018-04-22T21:44:21.451792: step 289, loss 0.491247, acc 0.765625
2018-04-22T21:44:21.964151: step 290, loss 0.433807, acc 0.765625
2018-04-22T21:44:22.478023: step 291, loss 0.549991, acc 0.71875
2018-04-22T21:44:22.985379: step 292, loss 0.497703, acc 0.75
2018-04-22T21:44:23.505759: step 293, loss 0.543902, acc 0.765625
2018-04-22T21:44:24.011120: step 294, loss 0.47601, acc 0.75
2018-04-22T21:44:24.519482: step 295, loss 0.333502, acc 0.84375
2018-04-22T21:44:25.031843: step 296, loss 0.583565, acc 0.703125
2018-04-22T21:44:25.560223: step 297, loss 0.338955, acc 0.921875
2018-04-22T21:44:26.068580: step 298, loss 0.424016, acc 0.8125
2018-04-22T21:44:26.587953: step 299, loss 0.555661, acc 0.75
2018-04-22T21:44:27.095313: step 300, loss 0.438179, acc 0.78125

Evaluation:
2018-04-22T21:44:27.486236: step 300, loss 0.481142, acc 0.7875

Saved model checkpoint to C:\Users\Ajitkumar\Desktop\DK\malware\project\spam_review_tf\runs\1524447709\checkpoints\model-300

2018-04-22T21:44:29.214528: step 301, loss 0.441868, acc 0.78125
2018-04-22T21:44:29.725892: step 302, loss 0.559772, acc 0.703125
2018-04-22T21:44:30.234764: step 303, loss 0.506308, acc 0.75
2018-04-22T21:44:30.743121: step 304, loss 0.450058, acc 0.78125
2018-04-22T21:44:31.256002: step 305, loss 0.402866, acc 0.859375
2018-04-22T21:44:31.784375: step 306, loss 0.431124, acc 0.796875
2018-04-22T21:44:32.292247: step 307, loss 0.430009, acc 0.75
2018-04-22T21:44:32.804609: step 308, loss 0.428384, acc 0.765625
2018-04-22T21:44:33.308974: step 309, loss 0.407644, acc 0.84375
2018-04-22T21:44:33.814331: step 310, loss 0.399533, acc 0.84375
2018-04-22T21:44:34.345720: step 311, loss 0.421526, acc 0.796875
2018-04-22T21:44:34.861089: step 312, loss 0.385531, acc 0.8125
2018-04-22T21:44:35.370454: step 313, loss 0.389018, acc 0.8125
2018-04-22T21:44:35.892824: step 314, loss 0.327704, acc 0.875
2018-04-22T21:44:36.400197: step 315, loss 0.454428, acc 0.796875
2018-04-22T21:44:36.905553: step 316, loss 0.39704, acc 0.796875
2018-04-22T21:44:37.446450: step 317, loss 0.395569, acc 0.796875
2018-04-22T21:44:37.959811: step 318, loss 0.32999, acc 0.875
2018-04-22T21:44:38.475685: step 319, loss 0.411998, acc 0.796875
2018-04-22T21:44:38.986045: step 320, loss 0.398288, acc 0.8125
2018-04-22T21:44:39.499924: step 321, loss 0.350913, acc 0.828125
2018-04-22T21:44:40.019291: step 322, loss 0.434032, acc 0.78125
2018-04-22T21:44:40.534173: step 323, loss 0.360681, acc 0.84375
2018-04-22T21:44:41.058540: step 324, loss 0.331215, acc 0.890625
2018-04-22T21:44:41.564911: step 325, loss 0.405419, acc 0.828125
2018-04-22T21:44:42.082275: step 326, loss 0.446621, acc 0.78125
2018-04-22T21:44:42.590643: step 327, loss 0.45743, acc 0.796875
2018-04-22T21:44:43.119015: step 328, loss 0.427336, acc 0.796875
2018-04-22T21:44:43.629385: step 329, loss 0.311421, acc 0.859375
2018-04-22T21:44:44.139745: step 330, loss 0.423214, acc 0.796875
2018-04-22T21:44:44.651120: step 331, loss 0.331382, acc 0.890625
2018-04-22T21:44:45.189501: step 332, loss 0.353522, acc 0.859375
2018-04-22T21:44:45.697871: step 333, loss 0.451209, acc 0.8125
2018-04-22T21:44:46.242257: step 334, loss 0.420712, acc 0.8125
2018-04-22T21:44:46.750126: step 335, loss 0.316436, acc 0.859375
2018-04-22T21:44:47.270489: step 336, loss 0.439742, acc 0.828125
2018-04-22T21:44:47.797372: step 337, loss 0.600669, acc 0.6875
2018-04-22T21:44:48.308733: step 338, loss 0.519062, acc 0.78125
2018-04-22T21:44:48.821601: step 339, loss 0.308605, acc 0.84375
2018-04-22T21:44:49.342967: step 340, loss 0.349858, acc 0.84375
2018-04-22T21:44:49.858341: step 341, loss 0.536131, acc 0.734375
2018-04-22T21:44:50.378706: step 342, loss 0.419896, acc 0.78125
2018-04-22T21:44:50.892575: step 343, loss 0.386784, acc 0.78125
2018-04-22T21:44:51.416945: step 344, loss 0.264081, acc 0.875
2018-04-22T21:44:51.928315: step 345, loss 0.311996, acc 0.84375
2018-04-22T21:44:52.456390: step 346, loss 0.613559, acc 0.703125
2018-04-22T21:44:52.982761: step 347, loss 0.401013, acc 0.765625
2018-04-22T21:44:53.492633: step 348, loss 0.291529, acc 0.921875
2018-04-22T21:44:54.002993: step 349, loss 0.277627, acc 0.90625
2018-04-22T21:44:54.526373: step 350, loss 0.406416, acc 0.84375
2018-04-22T21:44:55.039738: step 351, loss 0.362445, acc 0.828125
2018-04-22T21:44:55.564620: step 352, loss 0.33292, acc 0.859375
2018-04-22T21:44:56.090990: step 353, loss 0.304671, acc 0.875
2018-04-22T21:44:56.609868: step 354, loss 0.41785, acc 0.84375
2018-04-22T21:44:57.120227: step 355, loss 0.213336, acc 0.953125
2018-04-22T21:44:57.636111: step 356, loss 0.380702, acc 0.859375
2018-04-22T21:44:58.154477: step 357, loss 0.302194, acc 0.859375
2018-04-22T21:44:58.666349: step 358, loss 0.317749, acc 0.875
2018-04-22T21:44:59.176712: step 359, loss 0.462618, acc 0.734375
2018-04-22T21:44:59.699589: step 360, loss 0.457011, acc 0.78125
2018-04-22T21:45:00.245975: step 361, loss 0.400404, acc 0.796875
2018-04-22T21:45:00.753346: step 362, loss 0.378685, acc 0.859375
2018-04-22T21:45:01.262705: step 363, loss 0.507248, acc 0.796875
2018-04-22T21:45:01.794592: step 364, loss 0.385568, acc 0.8125
2018-04-22T21:45:02.301953: step 365, loss 0.290844, acc 0.890625
2018-04-22T21:45:02.828834: step 366, loss 0.367997, acc 0.828125
2018-04-22T21:45:03.345198: step 367, loss 0.285601, acc 0.875
2018-04-22T21:45:03.861079: step 368, loss 0.39029, acc 0.828125
2018-04-22T21:45:04.381447: step 369, loss 0.313344, acc 0.8125
2018-04-22T21:45:04.895319: step 370, loss 0.26562, acc 0.859375
2018-04-22T21:45:05.410683: step 371, loss 0.319665, acc 0.875
2018-04-22T21:45:05.928058: step 372, loss 0.329593, acc 0.859375
2018-04-22T21:45:06.436417: step 373, loss 0.290968, acc 0.875
2018-04-22T21:45:06.950506: step 374, loss 0.331898, acc 0.890625
2018-04-22T21:45:07.461867: step 375, loss 0.259856, acc 0.875
2018-04-22T21:45:07.969732: step 376, loss 0.354681, acc 0.8125
2018-04-22T21:45:08.506110: step 377, loss 0.203671, acc 0.921875
2018-04-22T21:45:09.036494: step 378, loss 0.254498, acc 0.875
2018-04-22T21:45:09.577877: step 379, loss 0.324098, acc 0.828125
2018-04-22T21:45:10.103253: step 380, loss 0.426219, acc 0.8125
2018-04-22T21:45:10.612612: step 381, loss 0.226576, acc 0.921875
2018-04-22T21:45:11.126483: step 382, loss 0.194016, acc 0.9375
2018-04-22T21:45:11.652855: step 383, loss 0.260593, acc 0.84375
2018-04-22T21:45:12.169227: step 384, loss 0.236818, acc 0.90625
2018-04-22T21:45:12.681593: step 385, loss 0.337855, acc 0.859375
2018-04-22T21:45:13.197658: step 386, loss 0.248468, acc 0.890625
2018-04-22T21:45:13.717079: step 387, loss 0.400144, acc 0.828125
2018-04-22T21:45:14.239449: step 388, loss 0.166818, acc 0.921875
2018-04-22T21:45:14.774336: step 389, loss 0.223518, acc 0.921875
2018-04-22T21:45:15.316724: step 390, loss 0.303214, acc 0.875
2018-04-22T21:45:15.825093: step 391, loss 0.229753, acc 0.90625
2018-04-22T21:45:16.348461: step 392, loss 0.231119, acc 0.890625
2018-04-22T21:45:16.885353: step 393, loss 0.189403, acc 0.9375
2018-04-22T21:45:17.402718: step 394, loss 0.339222, acc 0.828125
2018-04-22T21:45:17.913090: step 395, loss 0.348116, acc 0.8125
2018-04-22T21:45:18.442468: step 396, loss 0.294262, acc 0.90625
2018-04-22T21:45:18.956338: step 397, loss 0.29421, acc 0.921875
2018-04-22T21:45:19.484712: step 398, loss 0.312122, acc 0.84375
2018-04-22T21:45:20.002088: step 399, loss 0.195363, acc 0.921875
2018-04-22T21:45:20.518453: step 400, loss 0.320459, acc 0.859375

Evaluation:
2018-04-22T21:45:20.943261: step 400, loss 0.406613, acc 0.825

Saved model checkpoint to C:\Users\Ajitkumar\Desktop\DK\malware\project\spam_review_tf\runs\1524447709\checkpoints\model-400

2018-04-22T21:45:22.676422: step 401, loss 0.144997, acc 0.953125
2018-04-22T21:45:23.213818: step 402, loss 0.300665, acc 0.859375
2018-04-22T21:45:23.731182: step 403, loss 0.249725, acc 0.890625
2018-04-22T21:45:24.250065: step 404, loss 0.206089, acc 0.921875
2018-04-22T21:45:24.777436: step 405, loss 0.20135, acc 0.921875
2018-04-22T21:45:25.296321: step 406, loss 0.338319, acc 0.859375
2018-04-22T21:45:25.821692: step 407, loss 0.187473, acc 0.96875
2018-04-22T21:45:26.333061: step 408, loss 0.178966, acc 0.921875
2018-04-22T21:45:26.857432: step 409, loss 0.266205, acc 0.890625
2018-04-22T21:45:27.379806: step 410, loss 0.295314, acc 0.90625
2018-04-22T21:45:27.891174: step 411, loss 0.149996, acc 0.9375
2018-04-22T21:45:28.405023: step 412, loss 0.172337, acc 0.953125
2018-04-22T21:45:28.912078: step 413, loss 0.164344, acc 0.9375
2018-04-22T21:45:29.455460: step 414, loss 0.200676, acc 0.9375
2018-04-22T21:45:30.009863: step 415, loss 0.139654, acc 0.953125
2018-04-22T21:45:30.575261: step 416, loss 0.226928, acc 0.90625
2018-04-22T21:45:31.089139: step 417, loss 0.259714, acc 0.890625
2018-04-22T21:45:31.628521: step 418, loss 0.203192, acc 0.921875
2018-04-22T21:45:32.146898: step 419, loss 0.191461, acc 0.9375
2018-04-22T21:45:32.651254: step 420, loss 0.226902, acc 0.859375
2018-04-22T21:45:33.160126: step 421, loss 0.126627, acc 0.953125
2018-04-22T21:45:33.679492: step 422, loss 0.190822, acc 0.921875
2018-04-22T21:45:34.205874: step 423, loss 0.140932, acc 0.96875
2018-04-22T21:45:34.735249: step 424, loss 0.13336, acc 0.984375
2018-04-22T21:45:35.257635: step 425, loss 0.187776, acc 0.953125
2018-04-22T21:45:35.776999: step 426, loss 0.162822, acc 0.9375
2018-04-22T21:45:36.286869: step 427, loss 0.168814, acc 0.953125
2018-04-22T21:45:36.801232: step 428, loss 0.143719, acc 0.9375
2018-04-22T21:45:37.311105: step 429, loss 0.168347, acc 0.921875
2018-04-22T21:45:37.845480: step 430, loss 0.0960188, acc 0.96875
2018-04-22T21:45:38.368359: step 431, loss 0.119974, acc 0.96875
2018-04-22T21:45:38.891728: step 432, loss 0.171718, acc 0.90625
2018-04-22T21:45:39.406600: step 433, loss 0.187376, acc 0.90625
2018-04-22T21:45:39.931971: step 434, loss 0.142312, acc 0.953125
2018-04-22T21:45:40.451846: step 435, loss 0.121206, acc 0.984375
2018-04-22T21:45:40.975215: step 436, loss 0.182339, acc 0.875
2018-04-22T21:45:41.490589: step 437, loss 0.192241, acc 0.921875
2018-04-22T21:45:42.004953: step 438, loss 0.211949, acc 0.921875
2018-04-22T21:45:42.514821: step 439, loss 0.188393, acc 0.953125
2018-04-22T21:45:43.029183: step 440, loss 0.126183, acc 0.984375
2018-04-22T21:45:43.550058: step 441, loss 0.302089, acc 0.875
2018-04-22T21:45:44.085941: step 442, loss 0.176357, acc 0.90625
2018-04-22T21:45:44.601308: step 443, loss 0.151741, acc 0.953125
2018-04-22T21:45:45.117687: step 444, loss 0.200753, acc 0.921875
2018-04-22T21:45:45.643057: step 445, loss 0.163815, acc 0.921875
2018-04-22T21:45:46.190453: step 446, loss 0.136287, acc 0.921875
2018-04-22T21:45:46.712822: step 447, loss 0.221656, acc 0.90625
2018-04-22T21:45:47.226193: step 448, loss 0.127904, acc 0.953125
2018-04-22T21:45:47.746561: step 449, loss 0.121597, acc 0.953125
2018-04-22T21:45:48.268942: step 450, loss 0.195649, acc 0.875
2018-04-22T21:45:48.793311: step 451, loss 0.216058, acc 0.90625
2018-04-22T21:45:49.311692: step 452, loss 0.141093, acc 0.953125
2018-04-22T21:45:49.822053: step 453, loss 0.23844, acc 0.875
2018-04-22T21:45:50.353941: step 454, loss 0.32123, acc 0.859375
2018-04-22T21:45:50.863301: step 455, loss 0.204318, acc 0.921875
2018-04-22T21:45:51.382181: step 456, loss 0.128654, acc 0.9375
2018-04-22T21:45:51.948580: step 457, loss 0.12709, acc 0.96875
2018-04-22T21:45:52.464957: step 458, loss 0.267187, acc 0.859375
2018-04-22T21:45:52.977319: step 459, loss 0.1803, acc 0.953125
2018-04-22T21:45:53.521717: step 460, loss 0.14541, acc 0.953125
2018-04-22T21:45:54.036081: step 461, loss 0.1308, acc 0.96875
2018-04-22T21:45:54.608992: step 462, loss 0.149054, acc 0.953125
2018-04-22T21:45:55.140369: step 463, loss 0.179713, acc 0.9375
2018-04-22T21:45:55.660742: step 464, loss 0.133535, acc 0.953125
2018-04-22T21:45:56.227143: step 465, loss 0.0594361, acc 1
2018-04-22T21:45:56.752024: step 466, loss 0.0922181, acc 0.984375
2018-04-22T21:45:57.267893: step 467, loss 0.127456, acc 0.96875
2018-04-22T21:45:57.792768: step 468, loss 0.141561, acc 0.9375
2018-04-22T21:45:58.322151: step 469, loss 0.183256, acc 0.921875
2018-04-22T21:45:58.865536: step 470, loss 0.108224, acc 0.96875
2018-04-22T21:45:59.399425: step 471, loss 0.133294, acc 0.90625
2018-04-22T21:45:59.947812: step 472, loss 0.0692433, acc 1
2018-04-22T21:46:00.492209: step 473, loss 0.16578, acc 0.921875
2018-04-22T21:46:01.051605: step 474, loss 0.127949, acc 0.9375
2018-04-22T21:46:01.577486: step 475, loss 0.111688, acc 0.953125
2018-04-22T21:46:02.097853: step 476, loss 0.112895, acc 0.953125
2018-04-22T21:46:02.613227: step 477, loss 0.110271, acc 0.96875
2018-04-22T21:46:03.163616: step 478, loss 0.080482, acc 0.96875
2018-04-22T21:46:03.718516: step 479, loss 0.0689657, acc 1
2018-04-22T21:46:04.263901: step 480, loss 0.0970594, acc 0.984375
2018-04-22T21:46:04.823305: step 481, loss 0.170441, acc 0.9375
2018-04-22T21:46:05.347181: step 482, loss 0.11696, acc 0.96875
2018-04-22T21:46:05.871061: step 483, loss 0.0423684, acc 1
2018-04-22T21:46:06.394440: step 484, loss 0.0562438, acc 1
2018-04-22T21:46:06.916807: step 485, loss 0.138983, acc 0.96875
2018-04-22T21:46:07.438184: step 486, loss 0.133647, acc 0.921875
2018-04-22T21:46:07.987569: step 487, loss 0.0986419, acc 0.96875
2018-04-22T21:46:08.507445: step 488, loss 0.0929768, acc 0.953125
2018-04-22T21:46:09.063838: step 489, loss 0.0954021, acc 0.984375
2018-04-22T21:46:09.594730: step 490, loss 0.104299, acc 0.953125
2018-04-22T21:46:10.115098: step 491, loss 0.0674841, acc 1
2018-04-22T21:46:10.652992: step 492, loss 0.0788373, acc 0.984375
2018-04-22T21:46:11.187366: step 493, loss 0.0996316, acc 0.953125
2018-04-22T21:46:11.700741: step 494, loss 0.121837, acc 0.9375
2018-04-22T21:46:12.217109: step 495, loss 0.0917723, acc 0.984375
2018-04-22T21:46:12.735491: step 496, loss 0.100388, acc 0.96875
2018-04-22T21:46:13.247851: step 497, loss 0.11912, acc 0.953125
2018-04-22T21:46:13.793746: step 498, loss 0.189805, acc 0.90625
2018-04-22T21:46:14.313114: step 499, loss 0.0725521, acc 0.984375
2018-04-22T21:46:14.844494: step 500, loss 0.0929512, acc 0.984375

Evaluation:
2018-04-22T21:46:15.245777: step 500, loss 0.464072, acc 0.84375

Saved model checkpoint to C:\Users\Ajitkumar\Desktop\DK\malware\project\spam_review_tf\runs\1524447709\checkpoints\model-500

2018-04-22T21:46:16.926555: step 501, loss 0.114488, acc 0.953125
2018-04-22T21:46:17.448925: step 502, loss 0.0864879, acc 1
2018-04-22T21:46:17.953795: step 503, loss 0.0963298, acc 0.96875
2018-04-22T21:46:18.470161: step 504, loss 0.127356, acc 0.953125
2018-04-22T21:46:19.011560: step 505, loss 0.0771696, acc 0.984375
2018-04-22T21:46:19.536434: step 506, loss 0.115793, acc 0.953125
2018-04-22T21:46:20.043794: step 507, loss 0.102379, acc 0.96875
2018-04-22T21:46:20.560169: step 508, loss 0.235763, acc 0.90625
2018-04-22T21:46:21.074535: step 509, loss 0.0927628, acc 0.96875
2018-04-22T21:46:21.596577: step 510, loss 0.0499087, acc 1
2018-04-22T21:46:22.121948: step 511, loss 0.156768, acc 0.9375
2018-04-22T21:46:22.648830: step 512, loss 0.118893, acc 0.9375
2018-04-22T21:46:23.171200: step 513, loss 0.0900207, acc 0.953125
2018-04-22T21:46:23.701591: step 514, loss 0.0560425, acc 1
2018-04-22T21:46:24.220956: step 515, loss 0.0775024, acc 0.984375
2018-04-22T21:46:24.730831: step 516, loss 0.102355, acc 0.984375
2018-04-22T21:46:25.242191: step 517, loss 0.0712746, acc 0.984375
2018-04-22T21:46:25.776578: step 518, loss 0.130865, acc 0.96875
2018-04-22T21:46:26.282937: step 519, loss 0.116622, acc 0.953125
2018-04-22T21:46:26.794812: step 520, loss 0.0699236, acc 0.984375
2018-04-22T21:46:27.319184: step 521, loss 0.151127, acc 0.921875
2018-04-22T21:46:27.830049: step 522, loss 0.136134, acc 0.96875
2018-04-22T21:46:28.357422: step 523, loss 0.0977995, acc 0.953125
2018-04-22T21:46:28.902814: step 524, loss 0.0467948, acc 1
2018-04-22T21:46:29.420181: step 525, loss 0.0761043, acc 0.96875
2018-04-22T21:46:29.935553: step 526, loss 0.123397, acc 0.953125
2018-04-22T21:46:30.454922: step 527, loss 0.0874048, acc 0.96875
2018-04-22T21:46:30.971299: step 528, loss 0.0819504, acc 0.984375
2018-04-22T21:46:31.491663: step 529, loss 0.0372333, acc 1
2018-04-22T21:46:32.023052: step 530, loss 0.111682, acc 0.96875
